Source Resource,Source ID,Source Name,Mapping Type,Target Resource,Target ID,Target Name
wikipathways,WP1941,Peroxisomal beta-oxidation of tetracosanoyl-CoA,isPartOf,reactome,R-HSA-390247,Beta-oxidation of very long chain fatty acids
wikipathways,WP1941,Peroxisomal beta-oxidation of tetracosanoyl-CoA,isPartOf,reactome,R-HSA-390918,Peroxisomal lipid metabolism
wikipathways,WP1941,Peroxisomal beta-oxidation of tetracosanoyl-CoA,isPartOf,reactome,R-HSA-1430728,Metabolism
wikipathways,WP1941,Peroxisomal beta-oxidation of tetracosanoyl-CoA,isPartOf,reactome,R-HSA-556833,Metabolism of lipids
wikipathways,WP136,"Phase I biotransformations, non P450",isPartOf,reactome,R-HSA-1430728,Metabolism
wikipathways,WP690,Polyol Pathway,isPartOf,reactome,R-HSA-5652084,Fructose metabolism
wikipathways,WP690,Polyol Pathway,isPartOf,reactome,R-HSA-1430728,Metabolism
wikipathways,WP690,Polyol Pathway,isPartOf,reactome,R-HSA-71387,Metabolism of carbohydrates
wikipathways,WP2037,Prolactin Signaling Pathway,equivalentTo,reactome,R-HSA-1170546,Prolactin receptor signaling
reactome,R-HSA-140180,COX reactions,isPartOf,wikipathways,WP98,Prostaglandin Synthesis and Regulation
wikipathways,WP98,Prostaglandin Synthesis and Regulation,isPartOf,reactome,R-HSA-556833,Metabolism of lipids
reactome,R-HSA-391903,Eicosanoid ligand-binding receptors,isPartOf,wikipathways,WP98,Prostaglandin Synthesis and Regulation
reactome,R-HSA-2162123,Synthesis of Prostaglandins (PG) and Thromboxanes (TX),isPartOf,wikipathways,WP98,Prostaglandin Synthesis and Regulation
reactome,R-HSA-391908,Prostanoid ligand receptors,isPartOf,wikipathways,WP98,Prostaglandin Synthesis and Regulation
wikipathways,WP98,Prostaglandin Synthesis and Regulation,isPartOf,reactome,R-HSA-1430728,Metabolism
wikipathways,WP183,Proteasome Degradation,isPartOf,reactome,R-HSA-211733,Regulation of activated PAK-2p34 by proteasome mediated degradation
reactome,R-HSA-983168,Antigen processing: Ubiquitination & Proteasome degradation,isPartOf,wikipathways,WP183,Proteasome Degradation
reactome,R-HSA-500753,Pyrimidine biosynthesis,isPartOf,wikipathways,WP4022,Pyrimidine metabolism
reactome,R-HSA-73621,Pyrimidine catabolism,isPartOf,wikipathways,WP4022,Pyrimidine metabolism
wikipathways,WP4022,Pyrimidine metabolism,isPartOf,reactome,R-HSA-1430728,Metabolism
reactome,R-HSA-73614,Pyrimidine salvage,isPartOf,wikipathways,WP4022,Pyrimidine metabolism
wikipathways,WP3865,RIG-I-like Receptor Signaling,isPartOf,reactome,R-HSA-168256,Immune System
wikipathways,WP3865,RIG-I-like Receptor Signaling,isPartOf,reactome,R-HSA-168249,Innate Immune System
reactome,R-HSA-171007,p38MAPK events,isPartOf,wikipathways,WP3303,RAC1/PAK1/p38/MMP2 Pathway
wikipathways,WP3872,Regulation of Apoptosis by Parathyroid Hormone-related Protein,isPartOf,reactome,R-HSA-109581,Apoptosis
wikipathways,WP3872,Regulation of Apoptosis by Parathyroid Hormone-related Protein,isPartOf,reactome,R-HSA-5357801,Programmed Cell Death
wikipathways,WP3664,Regulation of Wnt/B-catenin Signaling by Small Molecule Compounds,isPartOf,reactome,R-HSA-195721,Signaling by WNT
reactome,R-HSA-166020,Transfer of LPS from LBP carrier to CD14,isPartOf,wikipathways,WP1449,Regulation of toll-like receptor signaling pathway
reactome,R-HSA-195399,VEGF binds to VEGFR leading to receptor dimerization,isPartOf,wikipathways,WP3943,Robo4 and VEGF Signaling Pathways Crosstalk
reactome,R-HSA-194138,Signaling by VEGF,isPartOf,wikipathways,WP3943,Robo4 and VEGF Signaling Pathways Crosstalk
reactome,R-HSA-4420097,VEGFA-VEGFR2 Pathway,isPartOf,wikipathways,WP3943,Robo4 and VEGF Signaling Pathways Crosstalk
reactome,R-HSA-194313,VEGF ligand-receptor interactions,isPartOf,wikipathways,WP3943,Robo4 and VEGF Signaling Pathways Crosstalk
reactome,R-HSA-1655829,Regulation of cholesterol biosynthesis by SREBP (SREBF),isPartOf,wikipathways,WP2011,SREBF and miR33 in cholesterol and lipid homeostasis
reactome,R-HSA-2408508,"Metabolism of ingested SeMet, Sec, MeSec into H2Se",isPartOf,wikipathways,WP28,Selenium Metabolism and Selenoproteins
wikipathways,WP28,Selenium Metabolism and Selenoproteins,isPartOf,reactome,R-HSA-1430728,Metabolism
reactome,R-HSA-2408522,Selenoamino acid metabolism,isPartOf,wikipathways,WP28,Selenium Metabolism and Selenoproteins
reactome,R-HSA-392499,Metabolism of proteins,isPartOf,wikipathways,WP28,Selenium Metabolism and Selenoproteins
reactome,R-HSA-5263617,Metabolism of ingested MeSeO2H into MeSeH,isPartOf,wikipathways,WP28,Selenium Metabolism and Selenoproteins
reactome,R-HSA-2408550,Metabolism of ingested H2SeO4 and H2SeO3 into H2Se,isPartOf,wikipathways,WP28,Selenium Metabolism and Selenoproteins
reactome,R-HSA-2408550,Metabolism of ingested H2SeO4 and H2SeO3 into H2Se,isPartOf,wikipathways,WP15,Selenium Micronutrient Network
wikipathways,WP733,Serotonin Receptor 2 and STAT3 Signaling,isPartOf,reactome,R-HSA-388396,GPCR downstream signalling
wikipathways,WP733,Serotonin Receptor 2 and STAT3 Signaling,isPartOf,reactome,R-HSA-416476,G alpha (q) signalling events
wikipathways,WP733,Serotonin Receptor 2 and STAT3 Signaling,isPartOf,reactome,R-HSA-390666,Serotonin receptors
wikipathways,WP733,Serotonin Receptor 2 and STAT3 Signaling,isPartOf,reactome,R-HSA-372790,Signaling by GPCR
wikipathways,WP734,Serotonin Receptor 4/6/7 and NR3C Signaling,isPartOf,reactome,R-HSA-390666,Serotonin receptors
wikipathways,WP1455,Serotonin Transporter Activity,isPartOf,reactome,R-HSA-380615,Serotonin clearance from the synaptic cleft
wikipathways,WP26,Signal Transduction of S1P Receptor,isPartOf,reactome,R-HSA-162582,Signal Transduction
reactome,R-HSA-975155,MyD88 dependent cascade initiated on endosome,isPartOf,wikipathways,WP3877,Simplified Depiction of MYD88 Distinct Input-Output Pathway
reactome,R-HSA-166058,MyD88:Mal cascade initiated on plasma membrane,isPartOf,wikipathways,WP3877,Simplified Depiction of MYD88 Distinct Input-Output Pathway
wikipathways,WP247,Small Ligand GPCRs,isPartOf,reactome,R-HSA-162582,Signal Transduction
wikipathways,WP247,Small Ligand GPCRs,isPartOf,reactome,R-HSA-372790,Signaling by GPCR
wikipathways,WP247,Small Ligand GPCRs,isPartOf,reactome,R-HSA-388396,GPCR downstream signalling
wikipathways,WP247,Small Ligand GPCRs,isPartOf,reactome,R-HSA-500792,GPCR ligand binding
wikipathways,WP1422,Sphingolipid Metabolism,equivalentTo,reactome,R-HSA-428157,Sphingolipid metabolism
wikipathways,WP496,Steroid Biosynthesis,isPartOf,reactome,R-HSA-8957322,Metabolism of steroids
wikipathways,WP496,Steroid Biosynthesis,isPartOf,reactome,R-HSA-196071,Metabolism of steroid hormones
reactome,R-HSA-193048,Androgen biosynthesis,isPartOf,wikipathways,WP496,Steroid Biosynthesis
reactome,R-HSA-193144,Estrogen biosynthesis,isPartOf,wikipathways,WP496,Steroid Biosynthesis
reactome,R-HSA-191273,Cholesterol biosynthesis,isPartOf,wikipathways,WP496,Steroid Biosynthesis
reactome,R-HSA-193993,Mineralocorticoid biosynthesis,isPartOf,wikipathways,WP496,Steroid Biosynthesis
reactome,R-HSA-194002,Glucocorticoid biosynthesis,isPartOf,wikipathways,WP496,Steroid Biosynthesis
wikipathways,WP496,Steroid Biosynthesis,isPartOf,reactome,R-HSA-1430728,Metabolism
reactome,R-HSA-1655829,Regulation of cholesterol biosynthesis by SREBP (SREBF),isPartOf,wikipathways,WP1982,Sterol Regulatory Element-Binding Proteins (SREBP) signalling
reactome,R-HSA-2426168,Activation of gene expression by SREBF (SREBP),isPartOf,wikipathways,WP1982,Sterol Regulatory Element-Binding Proteins (SREBP) signalling
wikipathways,WP383,Striated Muscle Contraction,equivalentTo,reactome,R-HSA-390522,Striated Muscle Contraction
wikipathways,WP2637,Structural Pathway of Interleukin 1 (IL-1),isPartOf,reactome,R-HSA-168256,Immune System
wikipathways,WP2637,Structural Pathway of Interleukin 1 (IL-1),isPartOf,reactome,R-HSA-1280215,Cytokine Signaling in Immune system
wikipathways,WP2637,Structural Pathway of Interleukin 1 (IL-1),isPartOf,reactome,R-HSA-168249,Innate Immune System
wikipathways,WP2637,Structural Pathway of Interleukin 1 (IL-1),isPartOf,reactome,R-HSA-449147,Signaling by Interleukins
wikipathways,WP692,Sulfation Biotransformation Reaction,isPartOf,reactome,R-HSA-1430728,Metabolism
reactome,R-HSA-264642,Acetylcholine Neurotransmitter Release Cycle,isPartOf,wikipathways,WP2267,Synaptic Vesicle Pathway
reactome,R-HSA-888590,"GABA synthesis, release, reuptake and degradation",isPartOf,wikipathways,WP2267,Synaptic Vesicle Pathway
reactome,R-HSA-181430,Norepinephrine Neurotransmitter Release Cycle,isPartOf,wikipathways,WP2267,Synaptic Vesicle Pathway
reactome,R-HSA-181429,Serotonin Neurotransmitter Release Cycle,isPartOf,wikipathways,WP2267,Synaptic Vesicle Pathway
wikipathways,WP2267,Synaptic Vesicle Pathway,isPartOf,reactome,R-HSA-112316,Neuronal System
reactome,R-HSA-212676,Dopamine Neurotransmitter Release Cycle,isPartOf,wikipathways,WP2267,Synaptic Vesicle Pathway
wikipathways,WP311,Synthesis and Degradation of Ketone Bodies,equivalentTo,reactome,R-HSA-74182,Ketone body metabolism
wikipathways,WP2583,T-Cell Receptor and Co-stimulatory Signaling,isPartOf,reactome,R-HSA-1280218,Adaptive Immune System
wikipathways,WP2583,T-Cell Receptor and Co-stimulatory Signaling,isPartOf,reactome,R-HSA-168256,Immune System
wikipathways,WP69,T-Cell antigen Receptor (TCR)  Signaling Pathway,isPartOf,reactome,R-HSA-168256,Immune System
wikipathways,WP69,T-Cell antigen Receptor (TCR)  Signaling Pathway,isPartOf,reactome,R-HSA-1280218,Adaptive Immune System
wikipathways,WP78,TCA Cycle,equivalentTo,reactome,R-HSA-71403,Citric acid cycle (TCA cycle)
wikipathways,WP3859,TGF-B Signaling in Thyroid Cells for Epithelial-Mesenchymal Transition,equivalentTo,reactome,R-HSA-2173791,TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition)
wikipathways,WP560,TGF-beta Receptor Signaling,equivalentTo,reactome,R-HSA-9006936,Signaling by TGF-beta family members
wikipathways,WP366,TGF-beta Signaling Pathway,equivalentTo,reactome,R-HSA-9006936,Signaling by TGF-beta family members
reactome,R-HSA-166016,Toll Like Receptor 4 (TLR4) Cascade,isPartOf,wikipathways,WP3851,TLR4 Signaling and Tolerance
wikipathways,WP3851,TLR4 Signaling and Tolerance,isPartOf,reactome,R-HSA-168249,Innate Immune System
wikipathways,WP3851,TLR4 Signaling and Tolerance,isPartOf,reactome,R-HSA-168898,Toll-Like Receptors Cascades
wikipathways,WP691,Tamoxifen metabolism,isPartOf,reactome,R-HSA-1430728,Metabolism
wikipathways,WP1471,Target Of Rapamycin (TOR) Signaling,equivalentTo,reactome,R-HSA-165159,mTOR signalling
wikipathways,WP1981,Thyroxine (Thyroid Hormone) Production,equivalentTo,reactome,R-HSA-209968,Thyroxine biosynthesis
wikipathways,WP3858,Toll-like Receptor Signaling,equivalentTo,reactome,R-HSA-168898,Toll-Like Receptors Cascades
wikipathways,WP75,Toll-like Receptor Signaling Pathway,equivalentTo,reactome,R-HSA-168898,Toll-Like Receptors Cascades
wikipathways,WP2525,Trans-sulfuration and one carbon metabolism,isPartOf,reactome,R-HSA-163685,Integration of energy metabolism
wikipathways,WP2525,Trans-sulfuration and one carbon metabolism,isPartOf,reactome,R-HSA-71291,Metabolism of amino acids and derivatives
reactome,R-HSA-1614603,Cysteine formation from homocysteine,isPartOf,wikipathways,WP2525,Trans-sulfuration and one carbon metabolism
wikipathways,WP2525,Trans-sulfuration and one carbon metabolism,isPartOf,reactome,R-HSA-1430728,Metabolism
wikipathways,WP2333,Trans-sulfuration pathway,equivalentTo,reactome,R-HSA-1614603,Cysteine formation from homocysteine
wikipathways,WP2333,Trans-sulfuration pathway,isPartOf,reactome,R-HSA-1614635,Sulfur amino acid metabolism
wikipathways,WP2333,Trans-sulfuration pathway,isPartOf,reactome,R-HSA-1430728,Metabolism
wikipathways,WP2333,Trans-sulfuration pathway,isPartOf,reactome,R-HSA-71291,Metabolism of amino acids and derivatives
reactome,R-HSA-381340,Transcriptional regulation of white adipocyte differentiation,isPartOf,wikipathways,WP3599,Transcription factor regulation in adipogenesis
wikipathways,WP3599,Transcription factor regulation in adipogenesis,isPartOf,reactome,R-HSA-381340,Transcriptional regulation of white adipocyte differentiation
reactome,R-HSA-381340,Transcriptional regulation of white adipocyte differentiation,isPartOf,wikipathways,WP4211,Transcriptional cascade regulating adipogenesis
wikipathways,WP4211,Transcriptional cascade regulating adipogenesis,isPartOf,reactome,R-HSA-381340,Transcriptional regulation of white adipocyte differentiation
wikipathways,WP107,Translation Factors,isPartOf,reactome,R-HSA-72613,Eukaryotic Translation Initiation
wikipathways,WP107,Translation Factors,isPartOf,reactome,R-HSA-72766,Translation
wikipathways,WP325,Triacylglyceride Synthesis,equivalentTo,reactome,R-HSA-75109,Triglyceride biosynthesis
wikipathways,WP4210,Tryptophan catabolism leading to NAD+ production,isPartOf,reactome,R-HSA-1430728,Metabolism
wikipathways,WP4210,Tryptophan catabolism leading to NAD+ production,isPartOf,reactome,R-HSA-196807,Nicotinate metabolism
wikipathways,WP4210,Tryptophan catabolism leading to NAD+ production,isPartOf,reactome,R-HSA-71291,Metabolism of amino acids and derivatives
wikipathways,WP4210,Tryptophan catabolism leading to NAD+ production,isPartOf,reactome,R-HSA-71240,Tryptophan catabolism
wikipathways,WP4210,Tryptophan catabolism leading to NAD+ production,isPartOf,reactome,R-HSA-196854,Metabolism of vitamins and cofactors
wikipathways,WP4210,Tryptophan catabolism leading to NAD+ production,isPartOf,reactome,R-HSA-196849,Metabolism of water-soluble vitamins and cofactors
wikipathways,WP4210,Tryptophan catabolism leading to NAD+ production,isPartOf,reactome,R-HSA-6788656,"Histidine, lysine, phenylalanine, tyrosine, proline and tryptophan catabolism"
reactome,R-HSA-71240,Tryptophan catabolism,isPartOf,wikipathways,WP465,Tryptophan metabolism
wikipathways,WP465,Tryptophan metabolism,isPartOf,reactome,R-HSA-1430728,Metabolism
wikipathways,WP619,Type II interferon signaling (IFNG),equivalentTo,reactome,R-HSA-877300,Interferon gamma signaling
wikipathways,WP2113,Type III interferon signaling,isPartOf,reactome,R-HSA-449147,Signaling by Interleukins
wikipathways,WP2113,Type III interferon signaling,isPartOf,reactome,R-HSA-449836,Other interleukin signaling
wikipathways,WP2113,Type III interferon signaling,isPartOf,reactome,R-HSA-1280215,Cytokine Signaling in Immune system
wikipathways,WP2113,Type III interferon signaling,isPartOf,reactome,R-HSA-168256,Immune System
wikipathways,WP2113,Type III interferon signaling,isPartOf,reactome,R-HSA-913531,Interferon Signaling
wikipathways,WP497,Urea cycle and metabolism of amino groups,isPartOf,reactome,R-HSA-1430728,Metabolism
reactome,R-HSA-70635,Urea cycle,isPartOf,wikipathways,WP497,Urea cycle and metabolism of amino groups
wikipathways,WP497,Urea cycle and metabolism of amino groups,isPartOf,reactome,R-HSA-71291,Metabolism of amino acids and derivatives
wikipathways,WP3888,VEGFA-VEGFR2 Signaling Pathway,equivalentTo,reactome,R-HSA-4420097,VEGFA-VEGFR2 Pathway
wikipathways,WP3871,Valproic acid pathway,isPartOf,reactome,R-HSA-1430728,Metabolism
reactome,R-HSA-5365859,RA biosynthesis pathway,isPartOf,wikipathways,WP716,Vitamin A and Carotenoid Metabolism
wikipathways,WP716,Vitamin A and Carotenoid Metabolism,isPartOf,reactome,R-HSA-1430728,Metabolism
wikipathways,WP716,Vitamin A and Carotenoid Metabolism,isPartOf,reactome,R-HSA-196854,Metabolism of vitamins and cofactors
wikipathways,WP1533,Vitamin B12 Metabolism,isPartOf,reactome,R-HSA-196741,"Cobalamin (Cbl, vitamin B12) transport and metabolism"
wikipathways,WP1533,Vitamin B12 Metabolism,isPartOf,reactome,R-HSA-1430728,Metabolism
reactome,R-HSA-3296469,Defects in cobalamin (B12) metabolism,isPartOf,wikipathways,WP1533,Vitamin B12 Metabolism
wikipathways,WP1533,Vitamin B12 Metabolism,isPartOf,reactome,R-HSA-196854,Metabolism of vitamins and cofactors
wikipathways,WP1531,Vitamin D Metabolism,equivalentTo,reactome,R-HSA-196791,Vitamin D (calciferol) metabolism
reactome,R-HSA-381340,Transcriptional regulation of white adipocyte differentiation,isPartOf,wikipathways,WP4149,White fat cell differentiation
wikipathways,WP4149,White fat cell differentiation,isPartOf,reactome,R-HSA-1266738,Developmental Biology
wikipathways,WP428,Wnt Signaling Pathway,equivalentTo,reactome,R-HSA-195721,Signaling by WNT
reactome,R-HSA-195721,Signaling by WNT,isPartOf,wikipathways,WP399,Wnt Signaling Pathway and Pluripotency
reactome,R-HSA-435368,Zinc efflux and compartmentalization by the SLC30 family,isPartOf,wikipathways,WP3529,Zinc homeostasis
reactome,R-HSA-442380,Zinc influx into cells by the SLC39 gene family,isPartOf,wikipathways,WP3529,Zinc homeostasis
reactome,R-HSA-435354,Zinc transporters,isPartOf,wikipathways,WP3529,Zinc homeostasis
wikipathways,WP411,mRNA Processing,isPartOf,reactome,R-HSA-72172,mRNA Splicing
reactome,R-HSA-194441,Metabolism of non-coding RNA,isPartOf,wikipathways,WP411,mRNA Processing
reactome,R-HSA-72172,mRNA Splicing,isPartOf,wikipathways,WP411,mRNA Processing
reactome,R-HSA-75067,Processing of Capped Intronless Pre-mRNA,isPartOf,wikipathways,WP411,mRNA Processing
wikipathways,WP411,mRNA Processing,isPartOf,reactome,R-HSA-8953854,Metabolism of RNA
reactome,R-HSA-72187,mRNA 3'-end processing,isPartOf,wikipathways,WP411,mRNA Processing
reactome,R-HSA-72163,mRNA Splicing - Major Pathway,isPartOf,wikipathways,WP411,mRNA Processing
reactome,R-HSA-72165,mRNA Splicing - Minor Pathway,isPartOf,wikipathways,WP411,mRNA Processing
reactome,R-HSA-72203,Processing of Capped Intron-Containing Pre-mRNA,isPartOf,wikipathways,WP411,mRNA Processing
reactome,R-HSA-77595,Processing of Intronless Pre-mRNAs,isPartOf,wikipathways,WP411,mRNA Processing
wikipathways,WP2338,miRNA Biogenesis,equivalentTo,reactome,R-HSA-203927,MicroRNA (miRNA) biogenesis
wikipathways,WP400,p38 MAPK Signaling Pathway,equivalentTo,reactome,R-HSA-171007,p38MAPK events
